,Nomor Dokumen,Customer,Payment Terms,Date,Branch,Currency,Exchange Rate,Grand Total,Total PPn,Item Code,Item Name,Qty,Price,Nomor SO,Nomor DN,Nomor UM,Nilai Uang Muka
908,S00814/2025,CUST-2025-12567,13/01/2025,13/01/2025,BALI,,,4100000.0,878018.0,AQAKCR12FQAL,AQUA AQA-KCR12FQAL,1,4100000.0,SO.2025.01.01001,,,0.0
909,S01816/2025,CUST-2025-19408,28/01/2025,28/01/2025,BALI,,,52215.0,5174.0,ZUTTO-DTNL-CR,ZUTTO DUCT TAPE NON LEM CREAM,10,5221.5,SO.2025.01.02297,,,0.0
910,S00815/2025,AGNES (JL.URIP SUMOHARJO),13/01/2025,13/01/2025,SURABAYA,,,2739000.0,271432.0,PAC05VZI,POLYTRON PAC05VZI,1,2739000.0,SO.2025.01.01005,,,0.0
911,T00120/2025,CUST-2025-03925,12/02/2025,13/01/2025,BALI,,,26000000.0,2576576.0,PAC09VH,POLYTRON PAC09VH,10,2600000.0,SO.2025.01.01010,,,0.0
912,S00816/2025,CUST-2025-00513,13/01/2025,13/01/2025,SURABAYA,,,4099000.0,406207.0,MPF209CRN1,MIDEA MPF2-09CRN1,1,4099000.0,SO.2025.01.01009,,,0.0
913,S01817/2025,CUST-2025-28371,28/01/2025,28/01/2025,SURABAYA,,,2555000.0,253198.0,CSC05RDX4,CHANGHONG CSC-05RDX4,1,2555000.0,SO.2025.01.02296,,,0.0
914,S00817/2025,CUST-2025-21297,13/01/2025,13/01/2025,SURABAYA,,,3799000.0,376477.0,MSIAF09CRDN2X,MIDEA MSIAF09CRDN2X,1,3799000.0,SO.2025.01.01014,,,0.0
915,S01818/2025,CUST-2025-01682,28/01/2025,28/01/2025,SURABAYA,,,2380000.0,257162.0,AQAKCR5FQDL,AQUA AQA-KCR5FQDL,1,2380000.0,SO.2025.01.02281,,,0.0
916,S00818/2025,AGUS SETIAWAN (MUNGGU),13/01/2025,13/01/2025,BALI,,,2775000.0,899819.0,MSFC09CRN2X,MIDEA MSFC09CRN2X,1,2775000.0,SO.2025.01.00991,,,0.0
917,S01818/2025,CUST-2025-01682,28/01/2025,28/01/2025,SURABAYA,,,150000.0,257162.0,GEVER1438,"GEVER INVERTER 1/4-3/8""",2,75000.0,SO.2025.01.02281,,,0.0
918,S01818/2025,CUST-2025-01682,28/01/2025,28/01/2025,SURABAYA,,,50000.0,257162.0,ZUTTO1PK,ZUTTO BRAKET 1 PK,1,50000.0,SO.2025.01.02281,,,0.0
919,S01818/2025,CUST-2025-01682,28/01/2025,28/01/2025,SURABAYA,,,15000.0,257162.0,HDSPIRALDRAIN,HD SPIRAL DRAIN,3,5000.0,SO.2025.01.02281,,,0.0
920,S01819/2025,ADE AMIN SETIAWAN,28/01/2025,28/01/2025,SURABAYA,,,0.0,256568.0,PB40509,"SHARP 1/4""-3/8"" (0,50-0,60)",3,0.0,SO.2025.01.02285,,,0.0
921,S01819/2025,ADE AMIN SETIAWAN,28/01/2025,28/01/2025,SURABAYA,,,2589000.0,256568.0,MSFC05CRN2X,MIDEA MSFC05CRN2X,1,2589000.0,SO.2025.01.02285,,,0.0
922,S00819/2025,CUST-2025-30554,13/01/2025,13/01/2025,SURABAYA,,,2869000.0,284315.0,MSFC09CRN2X,MIDEA MSFC09CRN2X,1,2869000.0,SO.2025.01.01017,,,0.0
923,S00818/2025,AGUS SETIAWAN (MUNGGU),13/01/2025,13/01/2025,BALI,,,3880000.0,899819.0,MSAF12CRN2,MIDEA MSAF12CRN2,1,3880000.0,SO.2025.01.00991,,,0.0
924,S00907/2025,CUST-2025-14602,14/01/2025,14/01/2025,SURABAYA,,,2449000.0,242693.0,CW0901RA,REIWA CW-0901RA,1,2449000.0,SO.2025.01.01111,,,0.0
925,S00818/2025,AGUS SETIAWAN (MUNGGU),13/01/2025,13/01/2025,BALI,,,2425000.0,899819.0,MSFC05CRN2X,MIDEA MSFC05CRN2X,1,2425000.0,SO.2025.01.00991,,,0.0
926,T00125/2025,CUST-2025-25408,13/01/2025,13/01/2025,BALI,,,10245000.0,1015270.0,GWC07MOO5S,GREE GWC-07MOO5S,3,3415000.0,SO.2025.01.01026,,,0.0
927,S00820/2025,CUST-2025-00757,13/01/2025,13/01/2025,BALI,,,11067000.0,1580234.0,GWC09MOO5S,GREE GWC-09MOO5S,3,3689000.0,SO.2025.01.01013,,,0.0
928,S00820/2025,CUST-2025-00757,13/01/2025,13/01/2025,BALI,,,4879000.0,1580234.0,GWC12N1A,GREE GWC-12N1A,1,4879000.0,SO.2025.01.01013,,,0.0
929,S01822/2025,CUST-2025-28394,28/01/2025,28/01/2025,SURABAYA,,,2659000.0,263505.0,CSC05RDX4,CHANGHONG CSC-05RDX4,1,2659000.0,SO.2025.01.02289,,,0.0
930,S01872/2025,CUST-2025-03698,30/01/2025,30/01/2025,BALI,,,2439557.0,241758.0,AQAKCR5FQDL,AQUA AQA-KCR5FQDL,1,2439557.0,SO.2025.01.02352,,,0.0
931,S00908/2025,CUST-2025-26874,14/01/2025,14/01/2025,MADIUN,,,3319000.0,328909.0,CSCUZN7YKP,PANASONIC CS/CU-ZN7YKP,1,3319000.0,SO.2025.01.01086,,,0.0
932,S01823/2025,CUST-2025-27829,28/01/2025,28/01/2025,SURABAYA,,,2589000.0,256568.0,MSFC05CRN2X,MIDEA MSFC05CRN2X,1,2589000.0,SO.2025.01.02290,,,0.0
933,S01820/2025,CUST-2025-32786,28/01/2025,28/01/2025,SURABAYA,,,2659000.0,263505.0,CSC05RDX4,CHANGHONG CSC-05RDX4,1,2659000.0,SO.2025.01.02286,,,0.0
934,S01821/2025,CUST-2025-22958,28/01/2025,28/01/2025,SURABAYA,,,2859000.0,283324.0,AHA5BEY,SHARP AH-A5BEY,1,2859000.0,SO.2025.01.02288,,,0.0
935,S01823/2025,CUST-2025-27829,28/01/2025,28/01/2025,SURABAYA,,,0.0,256568.0,PB40509,"SHARP 1/4""-3/8"" (0,50-0,60)",3,0.0,SO.2025.01.02290,,,0.0
936,S01824/2025,CUST-2025-12866,28/01/2025,28/01/2025,BALI,,,4020000.0,398378.0,STC15NV,DAIKIN STC-15NV,1,4020000.0,SO.2025.01.02298,,,0.0
937,S01825/2025,CUST-2025-01142,28/01/2025,28/01/2025,SURABAYA,,,2499000.0,247649.0,AN05CDG,HISENSE AN05CDG,1,2499000.0,SO.2025.01.02292,,,0.0
938,S00822/2025,CUST-2025-06983,13/01/2025,13/01/2025,SURABAYA,,,2405000.0,238333.0,MSFC05CRN2X,MIDEA MSFC05CRN2X,1,2405000.0,SO.2025.01.01008,,,0.0
939,S00823/2025,CUST-2025-20708,13/01/2025,13/01/2025,SURABAYA,,,4995000.0,495000.0,CSC18NVB3,CHANGHONG CSC-18NVB3,1,4995000.0,SO.2025.01.01032,,,0.0
940,S00825/2025,CUST-2025-37297,13/01/2025,13/01/2025,SURABAYA,,,1999000.0,198099.0,CW0501RA,REIWA CW-0501RA,1,1999000.0,SO.2025.01.01018,,,0.0
941,S01826/2025,CUST-2025-01991,28/01/2025,28/01/2025,SURABAYA,,,2559000.0,253595.0,PAC05VH,POLYTRON PAC05VH,1,2559000.0,SO.2025.01.02293,,,0.0
942,S00824/2025,CUST-2025-30950,13/01/2025,13/01/2025,SURABAYA,,,3150000.0,317117.0,STP15AV9,DAIKIN STP-15AV9,1,3150000.0,SO.2025.01.00957,,,0.0
943,S00824/2025,CUST-2025-30950,13/01/2025,13/01/2025,SURABAYA,,,50000.0,317117.0,ZUTTO1PK,ZUTTO BRAKET 1 PK,1,50000.0,SO.2025.01.00957,,,0.0
944,S01873/2025,CUST-2025-36157,30/01/2025,30/01/2025,BALI,,,0.0,240824.0,P1438,"ZUTTO 1/4""-3/8"" (0,61-0,61)",3,0.0,SO.2025.01.02351,,,0.0
945,S01827/2025,CUST-2025-28929,28/01/2025,28/01/2025,SURABAYA,,,1999000.0,198099.0,CW0501RA,REIWA CW-0501RA,1,1999000.0,SO.2025.01.02294,,,0.0
946,S01829/2025,ANDHI SEFTIAN,28/01/2025,28/01/2025,SURABAYA,,,0.0,261919.0,PB40509,"SHARP 1/4""-3/8"" (0,50-0,60)",3,0.0,SO.2025.01.02299,,,0.0
947,S01828/2025,CUST-2025-34914,28/01/2025,28/01/2025,SURABAYA,,,2599000.0,257559.0,AQAKCR5FQDL,AQUA AQA-KCR5FQDL,1,2599000.0,SO.2025.01.02295,,,0.0
948,S00827/2025,CUST-2025-03314,13/01/2025,13/01/2025,SURABAYA,,,4375000.0,433558.0,STC25NV,DAIKIN STC-25NV,1,4375000.0,SO.2025.01.01012,,,0.0
949,S00827/2025,CUST-2025-03314,13/01/2025,13/01/2025,SURABAYA,,,0.0,433558.0,ZUTTO1PK,ZUTTO BRAKET 1 PK,1,0.0,SO.2025.01.01012,,,0.0
950,S00826/2025,ARIF AZMIL,13/01/2025,13/01/2025,SURABAYA,,,2859000.0,283324.0,AHA5BEY,SHARP AH-A5BEY,1,2859000.0,SO.2025.01.01019,,,0.0
951,S00828/2025,CUST-2025-34097,13/01/2025,13/01/2025,SURABAYA,,,3209000.0,322864.0,AHA9BEY,SHARP AH-A9BEY,1,3209000.0,SO.2025.01.01020,,,0.0
952,S01829/2025,ANDHI SEFTIAN,28/01/2025,28/01/2025,SURABAYA,,,2589000.0,261919.0,MSFC05CRN2X,MIDEA MSFC05CRN2X,1,2589000.0,SO.2025.01.02299,,,0.0
953,S01829/2025,ANDHI SEFTIAN,28/01/2025,28/01/2025,SURABAYA,,,49000.0,261919.0,ZUTTO1PK,ZUTTO BRAKET 1 PK,1,49000.0,SO.2025.01.02299,,,0.0
954,S01829/2025,ANDHI SEFTIAN,28/01/2025,28/01/2025,SURABAYA,,,5000.0,261919.0,HDSPIRALDRAIN,HD SPIRAL DRAIN,1,5000.0,SO.2025.01.02299,,,0.0
955,S00828/2025,CUST-2025-34097,13/01/2025,13/01/2025,SURABAYA,,,49000.0,322864.0,ZUTTO1PK,ZUTTO BRAKET 1 PK,1,49000.0,SO.2025.01.01020,,,0.0
956,S00829/2025,CUST-2025-13130,13/01/2025,13/01/2025,SURABAYA,,,2589000.0,256567.0,MSFC05CRN2X,MIDEA MSFC05CRN2X,1,2589000.0,SO.2025.01.01021,,,0.0
957,S01830/2025,CUST-2025-10404,28/01/2025,28/01/2025,SURABAYA,,,2599000.0,257559.0,AQAKCR5FQDL,AQUA AQA-KCR5FQDL,1,2599000.0,SO.2025.01.02300,,,0.0
958,S01831/2025,CUST-2025-05144,28/01/2025,28/01/2025,SURABAYA,,,2449000.0,242694.0,CSC05NVB4,CHANGHONG CSC-05NVB4,1,2449000.0,SO.2025.01.02301,,,0.0
959,S01832/2025,CUST-2025-21272,28/01/2025,28/01/2025,SURABAYA,,,4349000.0,430982.0,STC15NV,DAIKIN STC-15NV,1,4349000.0,SO.2025.01.02302,,,0.0
960,S00830/2025,CUST-2025-35849,13/01/2025,13/01/2025,SURABAYA,,,2589000.0,256567.0,MSFC05CRN2X,MIDEA MSFC05CRN2X,1,2589000.0,SO.2025.01.01034,,,0.0
961,S00835/2025,CUST-2025-21181,13/01/2025,13/01/2025,SURABAYA,,,2739000.0,271432.0,H05TN4SCAX,LG H05TN4.SCAX,1,2739000.0,SO.2025.01.01027,,,0.0
962,S00831/2025,CUST-2025-00629,13/01/2025,13/01/2025,SURABAYA,,,3639000.0,360621.0,CSCUYN5AKJ,PANASONIC CS/CU-YN5AKJ,1,3639000.0,SO.2025.01.01022,,,0.0
963,S00834/2025,ADE ARIAWAN,13/01/2025,13/01/2025,SURABAYA,,,3059000.0,303144.0,CSCUZN5YKP,PANASONIC CS/CU-ZN5YKP,1,3059000.0,SO.2025.01.01025,,,0.0
964,S01833/2025,CUST-2025-33452,28/01/2025,28/01/2025,SURABAYA,,,0.0,292432.0,PB40509,"SHARP 1/4""-3/8"" (0,50-0,60)",3,0.0,SO.2025.01.02304,,,0.0
965,S00832/2025,CUST-2025-34485,13/01/2025,13/01/2025,SURABAYA,,,6698000.0,663765.0,GWC05MOO5S,GREE GWC-05MOO5S,2,3349000.0,SO.2025.01.01024,,,0.0
966,S00833/2025,CUST-2025-20956,13/01/2025,13/01/2025,SURABAYA,,,5239000.0,519180.0,CSCUYN12AKJ,PANASONIC CS/CU-YN12AKJ,1,5239000.0,SO.2025.01.01031,,,0.0
967,S01833/2025,CUST-2025-33452,28/01/2025,28/01/2025,SURABAYA,,,2589000.0,292432.0,MSFC05CRN2X,MIDEA MSFC05CRN2X,1,2589000.0,SO.2025.01.02304,,,0.0
968,S00837/2025,A2 TOKO SURYA MAS,13/01/2025,13/01/2025,SURABAYA,,,2559000.0,253594.0,PAC05VH,POLYTRON PAC05VH,1,2559000.0,SO.2025.01.01033,,,0.0
969,S01833/2025,CUST-2025-33452,28/01/2025,28/01/2025,SURABAYA,,,237000.0,292432.0,S1438,"ZUTTO 1/4""-3/8"" (0,40-0,45)",3,79000.0,SO.2025.01.02304,,,0.0
970,S00836/2025,ACINYAMNYAM,13/01/2025,13/01/2025,SURABAYA,,,3049000.0,302153.0,AHA7BEY,SHARP AH-A7BEY,1,3049000.0,SO.2025.01.01030,,,0.0
971,S01833/2025,CUST-2025-33452,28/01/2025,28/01/2025,SURABAYA,,,49000.0,292432.0,ZUTTO1PK,ZUTTO BRAKET 1 PK,1,49000.0,SO.2025.01.02304,,,0.0
972,S01835/2025,CUST-2025-15511,28/01/2025,28/01/2025,SURABAYA,,,0.0,256568.0,PB40509,"SHARP 1/4""-3/8"" (0,50-0,60)",3,0.0,SO.2025.01.02308,,,0.0
973,S01833/2025,CUST-2025-33452,28/01/2025,28/01/2025,SURABAYA,,,70000.0,292432.0,ETERNA3X2.5MM,"ETERNA 3X2,5MM",4,17500.0,SO.2025.01.02304,,,0.0
974,S01833/2025,CUST-2025-33452,28/01/2025,28/01/2025,SURABAYA,,,5900.0,292432.0,ZUTTO-DTNL,ZUTTO DUCT TAPE NON LEM,1,5900.0,SO.2025.01.02304,,,0.0
975,S00838/2025,CUST-2025-21787,13/01/2025,13/01/2025,SURABAYA,,,2859000.0,283324.0,AHA5BEY,SHARP AH-A5BEY,1,2859000.0,SO.2025.01.01029,,,0.0
976,S01836/2025,CUST-2025-19651,28/01/2025,28/01/2025,SURABAYA,,,2589000.0,256568.0,MSFC05CRN2X,MIDEA MSFC05CRN2X,1,2589000.0,SO.2025.01.02309,,,0.0
977,S01836/2025,CUST-2025-19651,28/01/2025,28/01/2025,SURABAYA,,,0.0,256568.0,PB40509,"SHARP 1/4""-3/8"" (0,50-0,60)",3,0.0,SO.2025.01.02309,,,0.0
978,S01835/2025,CUST-2025-15511,28/01/2025,28/01/2025,SURABAYA,,,2589000.0,256568.0,MSFC05CRN2X,MIDEA MSFC05CRN2X,1,2589000.0,SO.2025.01.02308,,,0.0
979,S01837/2025,CUST-2025-33482,28/01/2025,28/01/2025,SURABAYA,,,2499000.0,247649.0,AN05CDG,HISENSE AN05CDG,1,2499000.0,SO.2025.01.02310,,,0.0
980,S01838/2025,CUST-2025-32844,28/01/2025,28/01/2025,SURABAYA,,,2449000.0,242694.0,CSC05NVB4,CHANGHONG CSC-05NVB4,1,2449000.0,SO.2025.01.02312,,,0.0
981,S00839/2025,CUST-2025-28190,13/01/2025,13/01/2025,SURABAYA,,,2739000.0,301687.0,H05TN4SCAX,LG H05TN4.SCAX,1,2739000.0,SO.2025.01.01028,,,0.0
982,S00839/2025,CUST-2025-28190,13/01/2025,13/01/2025,SURABAYA,,,237000.0,301687.0,S1438,"ZUTTO 1/4""-3/8"" (0,40-0,45)",3,79000.0,SO.2025.01.01028,,,0.0
983,S00839/2025,CUST-2025-28190,13/01/2025,13/01/2025,SURABAYA,,,52500.0,301687.0,ETERNA3X2.5MM,"ETERNA 3X2,5MM",3,17500.0,SO.2025.01.01028,,,0.0
984,S00839/2025,CUST-2025-28190,13/01/2025,13/01/2025,SURABAYA,,,15800.0,301687.0,ARA-DTL,ARA DUCT TAPE LEM,2,7900.0,SO.2025.01.01028,,,0.0
985,S00840/2025,CUST-2025-32921,13/01/2025,13/01/2025,SURABAYA,,,8175000.0,810135.0,MSFC09CRN2X,MIDEA MSFC09CRN2X,3,2725000.0,SO.2025.01.00973,,,0.0
986,S01839/2025,CUST-2025-21272,28/01/2025,28/01/2025,SURABAYA,,,4349000.0,430982.0,STC15NV,DAIKIN STC-15NV,1,4349000.0,SO.2025.01.02314,,,0.0
987,T00136/2025,ANUGERAH BERKAH BERKELIMPAHAN,14/01/2025,14/01/2025,SURABAYA,,,140000.0,953333.0,ZUTTO2.5PK,"ZUTTO BRAKET 2,5 PK",2,70000.0,SO.2025.01.00289,,,9620000.0
988,S00841/2025,CUST-2025-19817,13/01/2025,13/01/2025,SURABAYA,,,3680000.0,364684.0,GWC09MOO5S,GREE GWC-09MOO5S,1,3680000.0,SO.2025.01.00309,,,0.0
989,T00136/2025,ANUGERAH BERKAH BERKELIMPAHAN,14/01/2025,14/01/2025,SURABAYA,,,9480000.0,953333.0,GWC12MOO5A,GREE GWC-12MOO5A,2,4740000.0,SO.2025.01.00289,,,9620000.0
990,S01840/2025,CUST-2025-17061,28/01/2025,28/01/2025,SURABAYA,,,2559000.0,253595.0,PAC05VH,POLYTRON PAC05VH,1,2559000.0,SO.2025.01.02315,,,0.0
991,S00842/2025,CUST-2025-01152,13/01/2025,13/01/2025,SURABAYA,,,2859000.0,283324.0,AHA5BEY,SHARP AH-A5BEY,1,2859000.0,SO.2025.01.01037,,,0.0
992,S01841/2025,ALFA ELEKTRIKA,28/01/2025,28/01/2025,SURABAYA,,,2449000.0,242694.0,CSC05NVB4,CHANGHONG CSC-05NVB4,1,2449000.0,SO.2025.01.02316,,,0.0
993,S00843/2025,CUST-2025-01385,13/01/2025,13/01/2025,SURABAYA,,,2589000.0,256567.0,MSFC05CRN2X,MIDEA MSFC05CRN2X,1,2589000.0,SO.2025.01.01038,,,0.0
994,S00847/2025,CUST-2025-20854,13/01/2025,13/01/2025,SURABAYA,,,5000000.0,495495.0,STKQ20UV,DAIKIN STKQ-20UV,1,5000000.0,SO.2025.01.01015,,,0.0
995,S00844/2025,CUST-2025-35640,13/01/2025,13/01/2025,SURABAYA,,,2859000.0,283324.0,AHA5BEY,SHARP AH-A5BEY,1,2859000.0,SO.2025.01.01039,,,0.0
996,S00846/2025,CUST-2025-33062,13/01/2025,13/01/2025,BALI,,,2700000.0,267567.0,AQAKCR9FQDL,AQUA AQA-KCR9FQDL,1,2700000.0,SO.2025.01.01036,,,0.0
997,S00849/2025,CUST-2025-11129,13/01/2025,13/01/2025,SURABAYA,,,0.0,2284729.0,ZUTTO2.5PK,"ZUTTO BRAKET 2,5 PK",2,0.0,SO.2025.01.01044,,,0.0
998,S00848/2025,CUST-2025-13231,13/01/2025,13/01/2025,SURABAYA,,,4050000.0,776441.0,GWC09C3ES,GREE GWC-09C3ES,1,4050000.0,SO.2025.01.01023,,,0.0
999,S00848/2025,CUST-2025-13231,13/01/2025,13/01/2025,SURABAYA,,,3785000.0,776441.0,CSC12NVB4,CHANGHONG CSC-12NVB4,1,3785000.0,SO.2025.01.01023,,,0.0
1000,S01842/2025,ANDI HARTOYO,28/01/2025,28/01/2025,SURABAYA,,,2449000.0,268251.0,CSC05NVB4,CHANGHONG CSC-05NVB4,1,2449000.0,SO.2025.01.02317,,,0.0
1001,S01842/2025,ANDI HARTOYO,28/01/2025,28/01/2025,SURABAYA,,,49000.0,268251.0,ZUTTO1PK,ZUTTO BRAKET 1 PK,1,49000.0,SO.2025.01.02317,,,0.0
1002,S01842/2025,ANDI HARTOYO,28/01/2025,28/01/2025,SURABAYA,,,158000.0,268251.0,S1438,"ZUTTO 1/4""-3/8"" (0,40-0,45)",2,79000.0,SO.2025.01.02317,,,0.0
1003,S01842/2025,ANDI HARTOYO,28/01/2025,28/01/2025,SURABAYA,,,35000.0,268251.0,ETERNA3X2.5MM,"ETERNA 3X2,5MM",2,17500.0,SO.2025.01.02317,,,0.0
1004,S01842/2025,ANDI HARTOYO,28/01/2025,28/01/2025,SURABAYA,,,10000.0,268251.0,HDSPIRALDRAIN,HD SPIRAL DRAIN,2,5000.0,SO.2025.01.02317,,,0.0
1005,S01842/2025,ANDI HARTOYO,28/01/2025,28/01/2025,SURABAYA,,,5900.0,268251.0,ZUTTO-DTNL,ZUTTO DUCT TAPE NON LEM,1,5900.0,SO.2025.01.02317,,,0.0
1006,S01843/2025,CUST-2025-12306,28/01/2025,28/01/2025,BALI,,,6499000.0,644045.0,GWC18N1A,GREE GWC-18N1A,1,6499000.0,SO.2025.01.02283,,,0.0
1007,S01844/2025,CUST-2025-22309,28/01/2025,28/01/2025,SURABAYA,,,147500.0,14617.0,ZUTTO-DTNL,ZUTTO DUCT TAPE NON LEM,25,5900.0,SO.2025.01.02306,,,0.0
1008,S00849/2025,CUST-2025-11129,13/01/2025,13/01/2025,SURABAYA,,,9530000.0,2284729.0,STKQ50UV,DAIKIN STKQ-50UV,1,9530000.0,SO.2025.01.01044,,,0.0
1009,S00849/2025,CUST-2025-11129,13/01/2025,13/01/2025,SURABAYA,,,13525000.0,2284729.0,STKQ60UV,DAIKIN STKQ-60UV,1,13525000.0,SO.2025.01.01044,,,0.0
1010,S01873/2025,CUST-2025-36157,30/01/2025,30/01/2025,BALI,,,2430132.0,240824.0,MSFC05CRN2X,MIDEA MSFC05CRN2X,1,2430132.0,SO.2025.01.02351,,,0.0
1011,S00850/2025,CUST-2025-28826,12/02/2025,13/01/2025,BALI,,,1750000.0,173423.0,A1438,"ARA 1/4""-3/8"" (0,60-0,60)",1,1750000.0,SO.2025.01.01047,,,0.0
1012,T00332/2025,CUST-2025-25892,28/01/2025,28/01/2025,SURABAYA,,,2290000.0,226937.0,AN05CDG,HISENSE AN05CDG,1,2290000.0,SO.2025.01.02161,,,0.0
1013,S00851/2025,CUST-2025-13846,12/02/2025,13/01/2025,BALI,,,1410000.0,139729.0,S1438,"ZUTTO 1/4""-3/8"" (0,40-0,45)",1,1410000.0,SO.2025.01.01048,,,0.0
1014,S01845/2025,CUST-2025-27822,28/01/2025,28/01/2025,SURABAYA,,,2599000.0,257559.0,PAC05VZSI,POLYTRON PAC05VZSI,1,2599000.0,SO.2025.01.02321,,,0.0
1015,S01846/2025,CUST-2025-33510,28/01/2025,28/01/2025,SURABAYA,,,11550000.0,2968018.0,AQAKCR5FQDL,AQUA AQA-KCR5FQDL,5,2310000.0,SO.2025.01.02320,,,0.0
1016,S00852/2025,CUST-2025-15425,13/01/2025,13/01/2025,SURABAYA,,,5519000.0,546927.0,GWC12F5S,GREE GWC-12F5S,1,5519000.0,SO.2025.01.01046,,,0.0
1017,S00853/2025,CUST-2025-01873,13/01/2025,13/01/2025,BALI,,,4375000.0,433558.0,STC25NV,DAIKIN STC-25NV,1,4375000.0,SO.2025.01.01004,,,0.0
1018,S01846/2025,CUST-2025-33510,28/01/2025,28/01/2025,SURABAYA,,,18400000.0,2968018.0,CSCUYN9AKJ,PANASONIC CS/CU-YN9AKJ,5,3680000.0,SO.2025.01.02320,,,0.0
1019,S01847/2025,CUST-2025-01805,28/01/2025,28/01/2025,SURABAYA,,,4280000.0,424144.0,CSCUPN5AKJ,PANASONIC CS/CU-PN5AKJ,1,4280000.0,SO.2025.01.02325,,,0.0
1020,S01847/2025,CUST-2025-01805,28/01/2025,28/01/2025,SURABAYA,,,0.0,424144.0,ZUTTO1PK,ZUTTO BRAKET 1 PK,1,0.0,SO.2025.01.02325,,,0.0
1021,T00339/2025,CUST-2025-04143,30/01/2025,30/01/2025,SURABAYA,,,4925000.0,488063.0,CSCUYN12AKJ,PANASONIC CS/CU-YN12AKJ,1,4925000.0,SO.2025.01.02272,,,0.0
1022,S00854/2025,AHMAD TEGUH ANDIKA,13/01/2025,13/01/2025,SURABAYA,,,2790000.0,276486.0,PAC05VZSI,POLYTRON PAC05VZSI,1,2790000.0,SO.2025.01.01050,,,0.0
1023,S00856/2025,CUST-2025-12013,13/01/2025,13/01/2025,BALI,,,7090000.0,702612.0,STP25AV9,DAIKIN STP-25AV9,2,3545000.0,SO.2025.01.01058,,,0.0
1024,S00855/2025,CUST-2025-07761,13/01/2025,13/01/2025,SURABAYA,,,4099000.0,406207.0,T09EV5,LG T09EV5,1,4099000.0,SO.2025.01.00883,,,0.0
1025,S01848/2025,CUST-2025-27463,28/01/2025,28/01/2025,SURABAYA,,,3110000.0,349820.0,GWC05MOO5S,GREE GWC-05MOO5S,1,3110000.0,SO.2025.01.02177,,,0.0
1026,S01848/2025,CUST-2025-27463,28/01/2025,28/01/2025,SURABAYA,,,375000.0,349820.0,P1438,"ZUTTO 1/4""-3/8"" (0,61-0,61)",5,75000.0,SO.2025.01.02177,,,0.0
1027,S01848/2025,CUST-2025-27463,28/01/2025,28/01/2025,SURABAYA,,,45000.0,349820.0,ZUTTO1PK,ZUTTO BRAKET 1 PK,1,45000.0,SO.2025.01.02177,,,0.0
